up1,up2,up3,up4,down1,down2,down3,down4,lock1,lock2,lock3,lock4,actualAngle
717.3631591796875,7.194587707519531,1131.7293701171875,224.3008728027344,909.8511962890624,593.3548583984375,1260.9271240234375,720.0,603.55078125,443.54595947265625,632.828857421875,485.2183227539063,75
597.8616333007812,36.42981719970703,930.2014770507812,253.59066772460935,666.484375,553.3716430664062,914.6947021484376,682.3040161132812,337.8995666503906,376.8587951660156,391.6452331542969,428.8294372558594,90
469.8355712890625,176.67535400390625,761.12255859375,478.34124755859375,905.9671630859376,487.6423950195313,1117.46630859375,688.4022827148438,434.3766479492188,522.1970825195312,482.6080322265625,570.8919067382812,30
345.3031005859375,0.0,790.563232421875,232.64068603515625,503.3345336914063,592.2063598632812,774.7863159179688,720.0,34.63255310058594,514.8378295898438,89.70561981201172,575.7949829101562,90
252.7511749267578,0.0,689.4851684570312,190.00177001953125,675.9949340820312,412.2072143554688,850.0388793945312,544.7353515625,145.7841796875,412.23583984375,214.04019165039065,478.64361572265625,55
621.8405151367188,50.11143493652344,993.4937133789062,308.580810546875,964.0899658203124,607.8238525390625,1273.9595947265625,720.0,478.94134521484375,474.5583190917969,520.260498046875,519.1001586914062,55
364.6988830566406,0.0,862.27978515625,174.4560089111328,498.8572387695313,508.805419921875,801.0567016601562,678.9195556640625,122.29473114013672,409.2695617675781,174.61669921875,467.2926940917969,90
199.50091552734372,111.66900634765624,506.5499877929688,351.1456298828125,564.6209716796875,441.26171875,713.7159423828125,580.49755859375,128.54347229003906,412.5164184570313,194.96534729003903,475.044189453125,30
432.2918395996094,0.0,723.1812744140625,290.0227355957031,836.7112426757812,349.210693359375,1010.1183471679688,530.3128662109375,384.7457885742188,343.9012756347656,437.2876586914063,395.3835754394531,30
273.331787109375,31.91339111328125,613.697021484375,340.1197509765625,413.9077453613281,424.60552978515625,984.27880859375,720.0,211.24562072753903,392.0224304199219,266.82684326171875,448.1045227050781,30
589.1099243164062,62.57569885253906,1001.4689331054688,287.31329345703125,793.7240600585938,624.8541870117188,1230.4019775390625,720.0,415.3523254394531,511.4814453125,459.4681091308594,557.917236328125,80
557.5833129882812,141.51364135742188,807.7230834960938,255.678955078125,751.0442504882812,492.819091796875,915.6553344726562,600.4332275390625,531.753662109375,464.59906005859375,569.3880615234375,505.9702758789063,75
592.4219970703125,0.566864013671875,973.886474609375,217.2591552734375,824.13916015625,509.1658935546875,1151.22802734375,630.3941650390625,439.2413330078125,383.2492065429688,473.9840087890625,426.0320434570313,75
539.1287841796875,0.0,1055.283935546875,146.66259765625,760.4677734375,420.4478149414063,909.9747314453124,575.1416625976562,416.126708984375,350.8535461425781,466.2886962890625,400.0600280761719,45
705.31005859375,0.0,1209.84423828125,207.5760498046875,874.4474487304688,473.1516723632813,1050.653076171875,655.7450561523438,481.9622497558594,435.9793090820313,525.7080688476562,483.260498046875,45
340.0608825683594,17.9442138671875,631.8138427734375,175.55677795410156,434.6236877441406,483.8771057128906,599.994140625,576.4539794921875,175.72146606445312,303.88726806640625,227.02853393554688,354.47540283203125,80
245.4214782714844,0.0,676.4278564453125,108.07257080078124,429.9219970703125,551.1593017578125,597.5487060546875,679.514892578125,187.28587341308597,465.6640625,232.9694976806641,513.8250732421875,30
766.1563110351562,50.98046875,1102.376953125,320.2342834472656,1147.7708740234375,528.0067138671875,1277.8831787109375,720.0,701.6015625,444.74554443359375,735.88720703125,480.9679565429688,45
730.704833984375,129.80258178710938,1006.7783203125,291.081787109375,944.57568359375,522.8521728515625,1107.844482421875,653.8607177734375,637.5147094726562,502.765380859375,683.5897827148438,553.11865234375,60
488.9525146484375,24.56421661376953,784.2078857421875,274.8572082519531,869.5797729492188,445.3255004882813,1230.2401123046875,649.1234741210938,400.6154479980469,419.6295776367188,437.5921325683594,461.98583984375,45
548.648681640625,10.477005004882812,819.8824462890625,251.50970458984372,875.7142333984375,388.37060546875,1031.624755859375,548.9584350585938,521.1982421875,347.2139892578125,561.64990234375,387.8343505859375,45
